label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,119012.0,chr1,3420459,3421842,HUVEC|chr1:3420459-3421842,chr1,3540856,3541719,HUVEC|chr1:3540856-3541719
0,268978.0,chr15,101548207,101548400,HUVEC|chr15:101548207-101548400,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
0,362578.5,chr15,101429106,101430600,HUVEC|chr15:101429106-101430600,chr15,101791892,101792971,HUVEC|chr15:101791892-101792971
0,364096.5,chr15,102181200,102181556,HUVEC|chr15:102181200-102181556,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
0,392466.5,chr15,101442089,101443326,HUVEC|chr15:101442089-101443326,chr15,101834208,101836140,HUVEC|chr15:101834208-101836140
0,1648191.5,chr15,42101395,42101967,HUVEC|chr15:42101395-42101967,chr15,40453041,40453938,HUVEC|chr15:40453041-40453938
0,1509591.0,chr15,95386287,95389841,HUVEC|chr15:95386287-95389841,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
0,365206.5,chr15,102181693,102183283,HUVEC|chr15:102181693-102183283,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
0,1038954.0,chr15,95829452,95831547,HUVEC|chr15:95829452-95831547,chr15,96864520,96874387,HUVEC|chr15:96864520-96874387
0,674730.5,chr15,45020100,45020400,HUVEC|chr15:45020100-45020400,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
0,2493442.5,chr15,95843268,95849048,HUVEC|chr15:95843268-95849048,chr15,93351929,93353502,HUVEC|chr15:93351929-93353502
0,28321.0,chr15,101430600,101430607,HUVEC|chr15:101430600-101430607,chr15,101458258,101459591,HUVEC|chr15:101458258-101459591
0,2278861.5,chr15,43213800,43214195,HUVEC|chr15:43213800-43214195,chr15,45492170,45493548,HUVEC|chr15:45492170-45493548
0,1360852.0,chr15,47808653,47810610,HUVEC|chr15:47808653-47810610,chr15,49169950,49171017,HUVEC|chr15:49169950-49171017
0,2237641.0,chr15,49714453,49714705,HUVEC|chr15:49714453-49714705,chr15,47476263,47477613,HUVEC|chr15:47476263-47477613
0,13771.0,chr15,75060988,75061237,HUVEC|chr15:75060988-75061237,chr15,75074318,75075449,HUVEC|chr15:75074318-75075449
0,255120.5,chr15,75060988,75061237,HUVEC|chr15:75060988-75061237,chr15,75315800,75316666,HUVEC|chr15:75315800-75316666
0,1437297.0,chr15,63697000,63697389,HUVEC|chr15:63697000-63697389,chr15,65133376,65135607,HUVEC|chr15:65133376-65135607
0,1737729.0,chr15,65185640,65188519,HUVEC|chr15:65185640-65188519,chr15,63448285,63450416,HUVEC|chr15:63448285-63450416
0,173060.0,chr15,101631313,101632656,HUVEC|chr15:101631313-101632656,chr15,101458258,101459591,HUVEC|chr15:101458258-101459591
0,268275.5,chr15,101548960,101549052,HUVEC|chr15:101548960-101549052,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
0,2449735.5,chr15,45478850,45479000,HUVEC|chr15:45478850-45479000,chr15,43028695,43029684,HUVEC|chr15:43028695-43029684
0,1874540.5,chr15,95226522,95227990,HUVEC|chr15:95226522-95227990,chr15,93351929,93353502,HUVEC|chr15:93351929-93353502
0,1742988.0,chr15,43212600,43212676,HUVEC|chr15:43212600-43212676,chr15,44954964,44956288,HUVEC|chr15:44954964-44956288
0,2209594.5,chr15,95561600,95563020,HUVEC|chr15:95561600-95563020,chr15,93351929,93353502,HUVEC|chr15:93351929-93353502
0,228612.5,chr15,45923586,45923600,HUVEC|chr15:45923586-45923600,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
0,19291.5,chr15,101439381,101439885,HUVEC|chr15:101439381-101439885,chr15,101458258,101459591,HUVEC|chr15:101458258-101459591
0,1729137.5,chr15,40337600,40337800,HUVEC|chr15:40337600-40337800,chr15,42066117,42067558,HUVEC|chr15:42066117-42067558
0,210003.5,chr15,45904877,45905091,HUVEC|chr15:45904877-45905091,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
0,403210.5,chr15,101431727,101432200,HUVEC|chr15:101431727-101432200,chr15,101834208,101836140,HUVEC|chr15:101834208-101836140
0,16519.0,chr15,75246800,75246984,HUVEC|chr15:75246800-75246984,chr15,75229658,75231088,HUVEC|chr15:75229658-75231088
0,691200.0,chr16,88593600,88593873,HUVEC|chr16:88593600-88593873,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
0,512016.0,chr16,31472400,31472545,HUVEC|chr16:31472400-31472545,chr16,30960086,30960827,HUVEC|chr16:30960086-30960827
0,28576.0,chr16,57798214,57798686,HUVEC|chr16:57798214-57798686,chr16,57768676,57771072,HUVEC|chr16:57768676-57771072
0,16426.0,chr16,67710446,67711000,HUVEC|chr16:67710446-67711000,chr16,67693701,67694893,HUVEC|chr16:67693701-67694893
0,1223473.0,chr16,67047400,67048600,HUVEC|chr16:67047400-67048600,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
0,506118.5,chr16,67699697,67700400,HUVEC|chr16:67699697-67700400,chr16,67193487,67194373,HUVEC|chr16:67193487-67194373
0,705104.0,chr16,87814018,87814602,HUVEC|chr16:87814018-87814602,chr16,88519024,88519804,HUVEC|chr16:88519024-88519804
0,505470.5,chr16,30965303,30965482,HUVEC|chr16:30965303-30965482,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
0,618804.0,chr16,87900420,87900800,HUVEC|chr16:87900420-87900800,chr16,88519024,88519804,HUVEC|chr16:88519024-88519804
0,48991.0,chr16,31009400,31009495,HUVEC|chr16:31009400-31009495,chr16,30960086,30960827,HUVEC|chr16:30960086-30960827
0,689981.5,chr16,88592472,88592564,HUVEC|chr16:88592472-88592564,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
0,48718.5,chr16,68018663,68019161,HUVEC|chr16:68018663-68019161,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
0,651103.5,chr16,19078348,19078400,HUVEC|chr16:19078348-19078400,chr16,19728576,19730379,HUVEC|chr16:19728576-19730379
0,39146.0,chr16,31008200,31008456,HUVEC|chr16:31008200-31008456,chr16,30968298,30970066,HUVEC|chr16:30968298-30970066
0,538759.5,chr16,57624410,57624600,HUVEC|chr16:57624410-57624600,chr16,58162783,58163746,HUVEC|chr16:58162783-58163746
0,12509.0,chr16,87811301,87812846,HUVEC|chr16:87811301-87812846,chr16,87798994,87800135,HUVEC|chr16:87798994-87800135
0,793463.5,chr16,88592836,88593220,HUVEC|chr16:88592836-88593220,chr16,87798994,87800135,HUVEC|chr16:87798994-87800135
0,24682.0,chr16,58058600,58059662,HUVEC|chr16:58058600-58059662,chr16,58034301,58034597,HUVEC|chr16:58034301-58034597
0,150283.5,chr16,67549912,67550969,HUVEC|chr16:67549912-67550969,chr16,67700496,67700952,HUVEC|chr16:67700496-67700952
0,311099.5,chr16,67959956,67960791,HUVEC|chr16:67959956-67960791,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
0,691051.5,chr16,88593576,88593600,HUVEC|chr16:88593576-88593600,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
0,2363043.5,chr16,68017449,68018142,HUVEC|chr16:68017449-68018142,chr16,70380152,70381526,HUVEC|chr16:70380152-70381526
0,14977.0,chr16,18980296,18980666,HUVEC|chr16:18980296-18980666,chr16,18995162,18995754,HUVEC|chr16:18995162-18995754
0,2416579.0,chr16,70687742,70688362,HUVEC|chr16:70687742-70688362,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
0,816747.0,chr16,19894200,19897602,HUVEC|chr16:19894200-19897602,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
0,13567.5,chr16,87812938,87813326,HUVEC|chr16:87812938-87813326,chr16,87798994,87800135,HUVEC|chr16:87798994-87800135
0,616104.5,chr16,87903200,87903419,HUVEC|chr16:87903200-87903419,chr16,88519024,88519804,HUVEC|chr16:88519024-88519804
0,619359.5,chr16,87899999,87900110,HUVEC|chr16:87899999-87900110,chr16,88519024,88519804,HUVEC|chr16:88519024-88519804
0,538210.0,chr16,57624600,57625509,HUVEC|chr16:57624600-57625509,chr16,58162783,58163746,HUVEC|chr16:58162783-58163746
0,368486.5,chr16,67562233,67562600,HUVEC|chr16:67562233-67562600,chr16,67193487,67194373,HUVEC|chr16:67193487-67194373
0,818847.0,chr16,19897891,19898111,HUVEC|chr16:19897891-19898111,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
0,396131.0,chr16,68365360,68367289,HUVEC|chr16:68365360-68367289,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
0,876587.0,chr16,31008590,31009400,HUVEC|chr16:31008590-31009400,chr16,31884936,31886228,HUVEC|chr16:31884936-31886228
0,935306.0,chr16,67034200,67035575,HUVEC|chr16:67034200-67035575,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
0,13247.0,chr16,67706771,67708317,HUVEC|chr16:67706771-67708317,chr16,67693701,67694893,HUVEC|chr16:67693701-67694893
0,18068.5,chr16,19097200,19097245,HUVEC|chr16:19097200-19097245,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
0,734454.0,chr16,18995000,18995047,HUVEC|chr16:18995000-18995047,chr16,19728576,19730379,HUVEC|chr16:19728576-19730379
0,421085.0,chr16,31891536,31892360,HUVEC|chr16:31891536-31892360,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
0,33210.0,chr16,68003400,68003407,HUVEC|chr16:68003400-68003407,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
0,511378.0,chr16,30959370,30959600,HUVEC|chr16:30959370-30959600,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
0,597128.0,chr16,67701615,67701732,HUVEC|chr16:67701615-67701732,chr16,68297837,68299766,HUVEC|chr16:68297837-68299766
0,26245.0,chr16,58059788,58061600,HUVEC|chr16:58059788-58061600,chr16,58034301,58034597,HUVEC|chr16:58034301-58034597
0,927240.5,chr17,1612697,1612800,HUVEC|chr17:1612697-1612800,chr17,684836,686180,HUVEC|chr17:684836-686180
0,193053.0,chr17,1612697,1612800,HUVEC|chr17:1612697-1612800,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
0,10008.5,chr17,46691000,46692740,HUVEC|chr17:46691000-46692740,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
0,479664.5,chr17,40250200,40250514,HUVEC|chr17:40250200-40250514,chr17,40729318,40730725,HUVEC|chr17:40729318-40730725
0,18371.5,chr17,1601051,1601288,HUVEC|chr17:1601051-1601288,chr17,1617600,1621482,HUVEC|chr17:1617600-1621482
0,12436.0,chr17,1601051,1601288,HUVEC|chr17:1601051-1601288,chr17,1613408,1613803,HUVEC|chr17:1613408-1613803
0,2346908.5,chr17,31120547,31123694,HUVEC|chr17:31120547-31123694,chr17,33468664,33469394,HUVEC|chr17:33468664-33469394
0,1770280.0,chr17,66395068,66395179,HUVEC|chr17:66395068-66395179,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
0,380040.5,chr17,46301522,46302120,HUVEC|chr17:46301522-46302120,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
0,176122.0,chr17,46301522,46302120,HUVEC|chr17:46301522-46302120,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,1413547.0,chr17,48072200,48072800,HUVEC|chr17:48072200-48072800,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
0,730169.5,chr17,883200,883672,HUVEC|chr17:883200-883672,chr17,1613408,1613803,HUVEC|chr17:1613408-1613803
0,17094.5,chr17,1927200,1929410,HUVEC|chr17:1927200-1929410,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
0,508609.5,chr17,1927200,1929410,HUVEC|chr17:1927200-1929410,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
0,395370.5,chr17,41080767,41081400,HUVEC|chr17:41080767-41081400,chr17,41476131,41476777,HUVEC|chr17:41476131-41476777
0,900809.5,chr17,47922730,47922800,HUVEC|chr17:47922730-47922800,chr17,47021177,47022734,HUVEC|chr17:47021177-47022734
0,345655.5,chr17,46676200,46676400,HUVEC|chr17:46676200-46676400,chr17,47021177,47022734,HUVEC|chr17:47021177-47022734
0,1109942.5,chr17,46676400,46676409,HUVEC|chr17:46676400-46676409,chr17,47786291,47786403,HUVEC|chr17:47786291-47786403
0,1240657.5,chr17,47922400,47922638,HUVEC|chr17:47922400-47922638,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
0,1467058.5,chr17,46315498,46323079,HUVEC|chr17:46315498-46323079,chr17,47786291,47786403,HUVEC|chr17:47786291-47786403
0,193589.5,chr17,46315498,46323079,HUVEC|chr17:46315498-46323079,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,731316.0,chr17,882194,882385,HUVEC|chr17:882194-882385,chr17,1613408,1613803,HUVEC|chr17:1613408-1613803
0,38099.5,chr17,46695200,46695400,HUVEC|chr17:46695200-46695400,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
0,1106547.0,chr17,46679600,46680000,HUVEC|chr17:46679600-46680000,chr17,47786291,47786403,HUVEC|chr17:47786291-47786403
0,23699.0,chr17,46101800,46102200,HUVEC|chr17:46101800-46102200,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,918619.5,chr17,46103200,46103472,HUVEC|chr17:46103200-46103472,chr17,47021177,47022734,HUVEC|chr17:47021177-47022734
0,719842.0,chr17,899653,899745,HUVEC|chr17:899653-899745,chr17,1617600,1621482,HUVEC|chr17:1617600-1621482
0,1090560.5,chr17,46695600,46695973,HUVEC|chr17:46695600-46695973,chr17,47786291,47786403,HUVEC|chr17:47786291-47786403
0,1948766.5,chr17,48074180,48074751,HUVEC|chr17:48074180-48074751,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,1389338.5,chr17,48070800,48071600,HUVEC|chr17:48070800-48071600,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
0,1247592.0,chr17,1933000,1933200,HUVEC|chr17:1933000-1933200,chr17,684836,686180,HUVEC|chr17:684836-686180
0,513404.5,chr17,1933000,1933200,HUVEC|chr17:1933000-1933200,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
0,1339190.0,chr17,67593997,67595180,HUVEC|chr17:67593997-67595180,chr17,66255000,66255797,HUVEC|chr17:66255000-66255797
0,11024.0,chr17,1934200,1934551,HUVEC|chr17:1934200-1934551,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
0,1033987.0,chr17,1934200,1934551,HUVEC|chr17:1934200-1934551,chr17,899745,901032,HUVEC|chr17:899745-901032
0,13442.0,chr17,17929252,17929424,HUVEC|chr17:17929252-17929424,chr17,17942043,17943517,HUVEC|chr17:17942043-17943517
0,37681.5,chr17,46696269,46697000,HUVEC|chr17:46696269-46697000,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
0,367664.0,chr17,46313108,46315287,HUVEC|chr17:46313108-46315287,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
0,188498.5,chr17,46313108,46315287,HUVEC|chr17:46313108-46315287,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,1321992.5,chr17,67577382,67577400,HUVEC|chr17:67577382-67577400,chr17,66255000,66255797,HUVEC|chr17:66255000-66255797
0,738011.5,chr17,41560679,41560800,HUVEC|chr17:41560679-41560800,chr17,42298507,42298995,HUVEC|chr17:42298507-42298995
0,2285406.0,chr17,42404400,42404549,HUVEC|chr17:42404400-42404549,chr17,40118422,40119715,HUVEC|chr17:40118422-40119715
0,2370454.5,chr17,31097890,31099259,HUVEC|chr17:31097890-31099259,chr17,33468664,33469394,HUVEC|chr17:33468664-33469394
0,1247324.5,chr17,686200,686600,HUVEC|chr17:686200-686600,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
0,933141.0,chr17,686200,686600,HUVEC|chr17:686200-686600,chr17,1617600,1621482,HUVEC|chr17:1617600-1621482
0,1536300.5,chr17,32739617,32740306,HUVEC|chr17:32739617-32740306,chr17,31203069,31204253,HUVEC|chr17:31203069-31204253
0,447671.0,chr17,1171186,1172554,HUVEC|chr17:1171186-1172554,chr17,1617600,1621482,HUVEC|chr17:1617600-1621482
0,927721.5,chr17,1613051,1613408,HUVEC|chr17:1613051-1613408,chr17,684836,686180,HUVEC|chr17:684836-686180
0,730278.0,chr17,1613051,1613408,HUVEC|chr17:1613051-1613408,chr17,882705,883198,HUVEC|chr17:882705-883198
0,1769562.0,chr17,66395763,66395920,HUVEC|chr17:66395763-66395920,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
0,1244082.5,chr17,1929581,1929600,HUVEC|chr17:1929581-1929600,chr17,684836,686180,HUVEC|chr17:684836-686180
0,15809.0,chr17,1929581,1929600,HUVEC|chr17:1929581-1929600,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
0,541769.5,chr17,46115262,46115600,HUVEC|chr17:46115262-46115600,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
0,454655.0,chr17,47113600,47113616,HUVEC|chr17:47113600-47113616,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
0,773380.0,chr17,1160292,1160397,HUVEC|chr17:1160292-1160397,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
0,442616.0,chr17,47098977,47100656,HUVEC|chr17:47098977-47100656,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
0,731066.0,chr17,882479,882600,HUVEC|chr17:882479-882600,chr17,1613408,1613803,HUVEC|chr17:1613408-1613803
0,10709.5,chr17,46114809,46115170,HUVEC|chr17:46114809-46115170,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,11116.0,chr17,46114463,46114703,HUVEC|chr17:46114463-46114703,chr17,46124598,46126800,HUVEC|chr17:46124598-46126800
0,770597.0,chr17,1162655,1163600,HUVEC|chr17:1162655-1163600,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
0,678947.0,chr17,47106800,47108000,HUVEC|chr17:47106800-47108000,chr17,47786291,47786403,HUVEC|chr17:47786291-47786403
0,1912694.5,chr17,32726263,32726367,HUVEC|chr17:32726263-32726367,chr17,30813313,30813928,HUVEC|chr17:30813313-30813928
0,967967.5,chr18,60822400,60822740,HUVEC|chr18:60822400-60822740,chr18,59853652,59855553,HUVEC|chr18:59853652-59855553
0,900456.0,chr18,60087240,60087367,HUVEC|chr18:60087240-60087367,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
0,899763.0,chr18,60087400,60088593,HUVEC|chr18:60087400-60088593,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
0,951829.0,chr18,60806400,60806463,HUVEC|chr18:60806400-60806463,chr18,59853652,59855553,HUVEC|chr18:59853652-59855553
0,289786.5,chr18,60092257,60093200,HUVEC|chr18:60092257-60093200,chr18,60382000,60383030,HUVEC|chr18:60382000-60383030
0,1193615.0,chr18,59793892,59794397,HUVEC|chr18:59793892-59794397,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
0,1244392.5,chr18,60804970,60806000,HUVEC|chr18:60804970-60806000,chr18,59560234,59561951,HUVEC|chr18:59560234-59561951
0,795269.0,chr18,60649745,60649998,HUVEC|chr18:60649745-60649998,chr18,59853652,59855553,HUVEC|chr18:59853652-59855553
0,2099495.0,chr19,4576365,4576400,HUVEC|chr19:4576365-4576400,chr19,2474733,2479042,HUVEC|chr19:2474733-2479042
0,19537.0,chr19,38714865,38715339,HUVEC|chr19:38714865-38715339,chr19,38734590,38734688,HUVEC|chr19:38734590-38734688
0,414262.0,chr19,38812039,38812131,HUVEC|chr19:38812039-38812131,chr19,38397070,38398576,HUVEC|chr19:38397070-38398576
0,2028954.0,chr19,2610645,2610800,HUVEC|chr19:2610645-2610800,chr19,4638923,4640430,HUVEC|chr19:4638923-4640430
0,2036255.5,chr19,49285608,49285800,HUVEC|chr19:49285608-49285800,chr19,47248824,47250073,HUVEC|chr19:47248824-47250073
0,896877.0,chr19,38719200,38720183,HUVEC|chr19:38719200-38720183,chr19,39616151,39616986,HUVEC|chr19:39616151-39616986
0,2034918.0,chr19,49284200,49284533,HUVEC|chr19:49284200-49284533,chr19,47248824,47250073,HUVEC|chr19:47248824-47250073
0,401283.0,chr19,982553,982781,HUVEC|chr19:982553-982781,chr19,1383419,1384481,HUVEC|chr19:1383419-1384481
0,412411.0,chr19,38809799,38810669,HUVEC|chr19:38809799-38810669,chr19,38397070,38398576,HUVEC|chr19:38397070-38398576
0,2020830.0,chr19,2618210,2619483,HUVEC|chr19:2618210-2619483,chr19,4638923,4640430,HUVEC|chr19:4638923-4640430
0,20254.0,chr19,38714000,38714770,HUVEC|chr19:38714000-38714770,chr19,38734590,38734688,HUVEC|chr19:38734590-38734688
0,2016838.0,chr19,47478182,47481341,HUVEC|chr19:47478182-47481341,chr19,49495508,49497691,HUVEC|chr19:49495508-49497691
0,1305121.5,chr19,45944267,45944387,HUVEC|chr19:45944267-45944387,chr19,47248824,47250073,HUVEC|chr19:47248824-47250073
0,34239.0,chr19,38700000,38700800,HUVEC|chr19:38700000-38700800,chr19,38734590,38734688,HUVEC|chr19:38734590-38734688
0,2018637.0,chr19,47477835,47478090,HUVEC|chr19:47477835-47478090,chr19,49495508,49497691,HUVEC|chr19:49495508-49497691
0,1413199.0,chr19,39810600,39811444,HUVEC|chr19:39810600-39811444,chr19,38397070,38398576,HUVEC|chr19:38397070-38398576
0,360670.0,chr19,1286159,1286400,HUVEC|chr19:1286159-1286400,chr19,925226,925993,HUVEC|chr19:925226-925993
0,369974.5,chr19,1295405,1295763,HUVEC|chr19:1295405-1295763,chr19,925226,925993,HUVEC|chr19:925226-925993
0,2098415.0,chr19,4574332,4576273,HUVEC|chr19:4574332-4576273,chr19,2474733,2479042,HUVEC|chr19:2474733-2479042
0,413354.0,chr19,38810761,38811593,HUVEC|chr19:38810761-38811593,chr19,38397070,38398576,HUVEC|chr19:38397070-38398576
0,1512709.0,chr19,47494200,47495114,HUVEC|chr19:47494200-47495114,chr19,45981305,45982591,HUVEC|chr19:45981305-45982591
0,400173.0,chr19,983754,983800,HUVEC|chr19:983754-983800,chr19,1383419,1384481,HUVEC|chr19:1383419-1384481
0,2471540.5,chr2,205557800,205557807,HUVEC|chr2:205557800-205557807,chr2,208026400,208032288,HUVEC|chr2:208026400-208032288
0,190392.5,chr2,28806290,28808147,HUVEC|chr2:28806290-28808147,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
0,200771.0,chr2,28816997,28818197,HUVEC|chr2:28816997-28818197,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
0,2446988.5,chr2,216708200,216711600,HUVEC|chr2:216708200-216711600,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
0,1007069.5,chr2,178008200,178008642,HUVEC|chr2:178008200-178008642,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
0,1995551.5,chr2,114651800,114652200,HUVEC|chr2:114651800-114652200,chr2,112655385,112657512,HUVEC|chr2:112655385-112657512
0,10724.5,chr2,219252000,219252109,HUVEC|chr2:219252000-219252109,chr2,219262526,219263032,HUVEC|chr2:219262526-219263032
0,1786713.0,chr2,11969511,11970000,HUVEC|chr2:11969511-11970000,chr2,10182823,10183262,HUVEC|chr2:10182823-10183262
0,1017504.0,chr2,178018612,178019099,HUVEC|chr2:178018612-178019099,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
0,1788927.5,chr2,208337495,208338120,HUVEC|chr2:208337495-208338120,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
0,792061.0,chr2,28182298,28183627,HUVEC|chr2:28182298-28183627,chr2,28973538,28976509,HUVEC|chr2:28973538-28976509
0,507852.5,chr2,177501665,177501800,HUVEC|chr2:177501665-177501800,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
0,2439811.0,chr2,216716988,216717167,HUVEC|chr2:216716988-216717167,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
0,10300.0,chr2,131089822,131090152,HUVEC|chr2:131089822-131090152,chr2,131099465,131101109,HUVEC|chr2:131099465-131101109
0,83178.5,chr2,177419400,177419440,HUVEC|chr2:177419400-177419440,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
0,1559516.5,chr2,120934779,120934800,HUVEC|chr2:120934779-120934800,chr2,122493566,122495046,HUVEC|chr2:122493566-122495046
0,1724116.0,chr2,112789092,112790874,HUVEC|chr2:112789092-112790874,chr2,114513350,114514848,HUVEC|chr2:114513350-114514848
0,2441381.0,chr2,216714200,216716815,HUVEC|chr2:216714200-216716815,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
0,1012083.5,chr2,178013200,178013670,HUVEC|chr2:178013200-178013670,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
0,140782.5,chr2,85504916,85505217,HUVEC|chr2:85504916-85505217,chr2,85645499,85646199,HUVEC|chr2:85645499-85646199
0,416844.0,chr2,85777029,85777400,HUVEC|chr2:85777029-85777400,chr2,85360163,85360578,HUVEC|chr2:85360163-85360578
0,12664.5,chr2,130926951,130927173,HUVEC|chr2:130926951-130927173,chr2,130938490,130940963,HUVEC|chr2:130938490-130940963
0,939939.0,chr2,28176586,28179548,HUVEC|chr2:28176586-28179548,chr2,29117252,29118760,HUVEC|chr2:29117252-29118760
0,12061.5,chr2,177005800,177006083,HUVEC|chr2:177005800-177006083,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
0,1649368.5,chr2,122166926,122167031,HUVEC|chr2:122166926-122167031,chr2,120516949,120518271,HUVEC|chr2:120516949-120518271
0,317516.5,chr2,177310607,177312186,HUVEC|chr2:177310607-177312186,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
0,935991.0,chr2,28181947,28182083,HUVEC|chr2:28181947-28182083,chr2,29117252,29118760,HUVEC|chr2:29117252-29118760
0,2457214.0,chr20,33460736,33461200,HUVEC|chr20:33460736-33461200,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
0,29996.5,chr20,23312664,23312972,HUVEC|chr20:23312664-23312972,chr20,23341679,23343950,HUVEC|chr20:23341679-23343950
0,2457761.0,chr20,33460200,33460642,HUVEC|chr20:33460200-33460642,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
0,573063.5,chr20,23603323,23604200,HUVEC|chr20:23603323-23604200,chr20,23030071,23031325,HUVEC|chr20:23030071-23031325
0,2184710.0,chr20,33733414,33733530,HUVEC|chr20:33733414-33733530,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
0,190063.5,chr20,33733414,33733530,HUVEC|chr20:33733414-33733530,chr20,33542856,33543961,HUVEC|chr20:33542856-33543961
0,1720544.0,chr20,43270557,43273778,HUVEC|chr20:43270557-43273778,chr20,44992254,44993169,HUVEC|chr20:44992254-44993169
0,2142994.0,chr20,36008446,36008600,HUVEC|chr20:36008446-36008600,chr20,33865025,33866033,HUVEC|chr20:33865025-33866033
0,2181933.0,chr20,33736200,33736298,HUVEC|chr20:33736200-33736298,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
0,192840.5,chr20,33736200,33736298,HUVEC|chr20:33736200-33736298,chr20,33542856,33543961,HUVEC|chr20:33542856-33543961
0,2139463.0,chr20,36011479,36012098,HUVEC|chr20:36011479-36012098,chr20,33871732,33872919,HUVEC|chr20:33871732-33872919
0,2464387.0,chr20,36007422,36008169,HUVEC|chr20:36007422-36008169,chr20,33542856,33543961,HUVEC|chr20:33542856-33543961
0,408744.0,chr20,33463563,33463600,HUVEC|chr20:33463563-33463600,chr20,33871732,33872919,HUVEC|chr20:33871732-33872919
0,1613530.5,chr20,44452600,44452991,HUVEC|chr20:44452600-44452991,chr20,42838348,42840182,HUVEC|chr20:42838348-42840182
0,1187433.0,chr20,43274467,43275744,HUVEC|chr20:43274467-43275744,chr20,44461927,44463150,HUVEC|chr20:44461927-44463150
